TAG,DESCRIÇÃO,ENTRADA,SAÍDA,SEVERIDADE,ALARME,Invertido,,,
I769EDJ1002,PROTEÇÃO SUBESTAÇÃO - SOBRECORRENTE DIRECIONAL - LTJL IV (U7) - 67 / 67N / 85,ATUADO,NORMALIZADO,ALTA,SIM,SIM,,,
I769EPP85,"LDTUB01 - PROTEÇÃO DIFERENCIAL DE LINHA - FIO PILOTO - ""TRIP""",ATUADO,NORMALIZADO,ALTA,SIM,SIM,,,
I770AH3001,CONDUTIVIDADE CONDENSADO ENTRADA POLIDORA,ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I770AH3011,CONDUTIVIDADE CONDENSADO SAÍDA POLIDORA,ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I770AH3012,SÓDIO SAÍDA POLIDORA,ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I770AH3031,PH DRENOS AQUECEDORES AP.,ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I770AH3041,PH ÁGUA ALIMENTAÇÃO SUCÇÃO BOMBAS,ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I770AH3042,O2 DISSOLVIDO SAIDA TQ. ALIMENTAÇÃO,ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I770AH3071,CONDUTIVIDADE DRENOS AQUECEDORES AP,ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I770AH3081,CONDUTIVIDADE DESC BBAS ALIMENTAÇÃO,ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I770AH3101,CONDUTIVIDADE VAPOR SH ENTR TURBINA,ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I770AH3111,CONDUTIVIDADE DRENOS AQUECEDOR BP3,ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I770AL3031,PH DRENOS AQUECEDORES AP.,BAIXO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I770AL3041,PH ÁGUA ALIMENTAÇÃO SUCÇÃO BOMBAS,BAIXO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I770TH3031,TEMP. AMOSTRA DRENOS AQUECEDORES AP.,ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I770TH3041,TEMP AMOSTRA ÁGUA ALIM SUCÇÃO BOMBAS,ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I770TH3071,TEMP AMOSTRA DRENOS AQUECEDORES AP,ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I770TH3081,TEMP AMOSTRA DESC BBAS ALIMENTAÇÃO,ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I770TH3101,TEMP AMOSTRA VAPOR SH ENTR TURBINA,ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I772EPC37011,VVAS SEGURANÇA RH,FALHA ALIMENTAÇAO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I772EPC37012,VVAS SEGURANÇA RH LE (MVS3001),FALHA ABERTURA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I772EPC37013,VVAS SEGURANÇA RH LD (MVS3002),FALHA ABERTURA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I772EPC37014,VVAS SEGURANÇA RH - EQUIP SEGURANÇA,TRIP,NORMALIZADO,MEDIA,SIM,NÃO,,,
I772EPC38011,BYPASS TURBINA AP,FALHA ALIMENTAÇAO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I772EPC38012,VV BYPASS LE TURBINA AP (PCV 3006),FALHA ABERTURA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I772EPC38013,VV BYPASS LD TURBINA AP (PCV 3007),FALHA ABERTURA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I772EPC38014,BYPASS AP TURBINA - EQUIP SEGURANÇA,TRIP,NORMALIZADO,MEDIA,SIM,NÃO,,,
I772PM300109,PAINÉIS CONDICIONAMENTO SINAL ANALÓGICO (I772EPM3001 A 3005),FALHA ALIMENTAÇAO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I772PM300126,PAINÉIS CONDICIONAMENTO SINAL ANALÓGICO (I772EPM3001 A 3005),FALHA TRANSMISSORES,NORMALIZADO,MEDIA,SIM,NÃO,,,
I772PM301109,PAINÉIS MONITOR VALOR LIMITE (I772EPM3011 A 3017),FALHA ALIMENTAÇAO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I772PM301128,PAINÉIS MONITOR VALOR LIMITE (I772EPM3011 A 3017),FALHA MONITOR VALOR LIMITE,NORMALIZADO,MEDIA,SIM,NÃO,,,
I772PM302109,PAINÉIS CONTROLE ANALÓGICO (I772EPM3021 A 3032),FALHA ALIMENTAÇAO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I772PM302126,PAINÉIS CONTROLE ANALÓGICO (I772EPM3021 A 3032),FALHA TRANSMISSORES,NORMALIZADO,MEDIA,SIM,NÃO,,,
I772PM302183,PAINÉIS CONTROLE ANALÓGICO (I772EPM3021 A 3032),FUSÍVEL QUEIMADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I772PM302184,PAINÉIS CONTROLE ANALÓGICO (I772EPM3021 A 3032),FUSÍVEL QUEIMADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I772PM304111,CUBÍCULO BYPASS TURBINA AP,FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I772PM304112,CONTROLE BYPASS TURBINA AP - ERRO ,MUITO ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I772PM304207,PAINEL DE CONTROLE BY-PASS DE BAIXA PRESSÃO (I772EPM3042),FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I772PM304209,BYPASS BP LE SEM ATEMPERAÇÃO,ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I772PM304210,BYPASS BP LD SEM ATEMPERAÇÃO,ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I772PM305109,PAINEIS CONTR ANAL ATUADORES (I772EPM3051 A 3060) ,FALHA ALIM 24V,NORMALIZADO,MEDIA,SIM,NÃO,,,
I772PM305152,PAINEIS CONTR ANAL ATUADORES (I772EPM3051 A 3060) ,FALHA ALIM 440V,NORMALIZADO,MEDIA,SIM,NÃO,,,
I772PM305187,PAINEIS CONTR ANAL ATUADORES (I772EPM3051 A 3060) ,FALHA ALIM ATUADORES,NORMALIZADO,MEDIA,SIM,NÃO,,,
I772PM450101,PAINÉIS EHC (I772EPM4501/4502/4503 ),FALHA ALIM 220VCA ESTAB,NORMALIZADO,ALTA,SIM,NÃO,,,
I772PM450102,PAINÉIS EHC (I772EPM4501/4502/4503 ),FALHA ALIM 220V 60HZ,NORMALIZADO,ALTA,SIM,NÃO,,,
I772PM450103,PAINÉIS EHC (I772EPM4501/4502/4503 ),FALHA EQTO,NORMALIZADO,ALTA,SIM,NÃO,,,
I772PM450104,LIMITAÇÃO CARGA BAIXA PRESSÃO VAPOR SH,ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I772PM450105,LIMITAÇÃO CARGA BAIXO VÁCUO CONDENSADOR,ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I772PM450106,LIMITAÇÃO MANUAL CARGA TURBINA,ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I772PM450107,RELÉ DESBAL POTENCIA/CARGA - DPC 40%,ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I772PM450108,VVA TURBINA EM MODO ARCO PARCIAL,ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I772PM450109,EHC - CONTROLE EM MANUAL,ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I772PM450117,BBA EMERG ÓLEO TURB (TRIP ELÉTRICO),,,,,,,,
I773PC300109,PAINÉIS CONDICIONAMENTO SINAIS BINÁRIOS (I773EPC3001 A 3003),FALHA ALIM 24 VDC,NORMALIZADO,MEDIA,SIM,NÃO,,,
I773PC300120,PAINÉIS CONDICIONAMENTO SINAIS BINÁRIOS (I773EPC3001 A 3003),FALHA TRANSM BINÁRIOS,NORMALIZADO,MEDIA,SIM,NÃO,,,
I773PC300401,PAINÉIS CONTROLE ATUADORES (I773EPC3004 A 3013),FALHA ATUADORES,NORMALIZADO,MEDIA,SIM,NÃO,,,
I773PC300403,PAINÉIS CONTROLE ATUADORES (I773EPC3004 A 3013),TEMPO EXCEDIDO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I773PC300404,PAINÉIS CONTROLE ATUADORES (I773EPC3004 A 3013),DISCREPÂNCIA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I773PC300409,PAINÉIS CONTROLE ATUADORES (I773EPC3004 A 3013),FALHA ALIM 24 VDC,NORMALIZADO,MEDIA,SIM,NÃO,,,
I773PC300422,PAINÉIS CONTROLE ATUADORES (I773EPC3004 A 3013),FALHA INTERTRAVAMENTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I773PC300427,PAINÉIS CONTROLE ATUADORES (I773EPC3004 A 3013),FALHA CONTR ATUADORES,NORMALIZADO,MEDIA,SIM,NÃO,,,
I773PC301409,PAINÉIS LÓGICA PROTEÇÃO (I773EPC3014 A 3018 E 3040),FALHA ALIM 24 VDC,NORMALIZADO,MEDIA,SIM,NÃO,,,
I773PC301422,PAINÉIS LÓGICA PROTEÇÃO (I773EPC3014 A 3018 E 3040),FALHA LÓG PROT,NORMALIZADO,MEDIA,SIM,NÃO,,,
I773PC301909,PAINÉIS CONTROLE SEQUENCIA AUTOM. (I773EPC3019 A 3025),FALHA ALIM 24 VDC,NORMALIZADO,MEDIA,SIM,NÃO,,,
I773PC301973,PAINÉIS CONTROLE SEQUENCIA AUTOM. (I773EPC3019 A 3025),FALHA TENSAO CONTROLE,NORMALIZADO,MEDIA,SIM,NÃO,,,
I773PC302608,PAINÉIS CONTROLE QUEIMADORES (I773EPC3026 A 3035),TENSÃO FORA DA FAIXA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I773PC302609,PAINÉIS CONTROLE QUEIMADORES (I773EPC3026 A 3035),FALHA ALIM 24 VDC,NORMALIZADO,MEDIA,SIM,NÃO,,,
I773PC302651,PAINÉIS CONTROLE QUEIMADORES (I773EPC3026 A 3035),QUEIMA FUSIVEL,NORMALIZADO,MEDIA,SIM,NÃO,,,
I773PC302668,PAINÉIS CONTROLE QUEIMADORES (I773EPC3026 A 3035), FALHA EQPTO HS SS31,NORMALIZADO,MEDIA,SIM,NÃO,,,
I773PC302672,PAINÉIS CONTROLE QUEIMADORES (I773EPC3026 A 3035),FALHA SIMPLES SIST 2 DE 3,NORMALIZADO,MEDIA,SIM,NÃO,,,
I773PC302673,PAINÉIS CONTROLE QUEIMADORES (I773EPC3026 A 3035),FALHA DUPLA SIST 2 EM 3,NORMALIZADO,MEDIA,SIM,NÃO,,,
I773PC302677,PAINÉIS CONTROLE QUEIMADORES (I773EPC3026 A 3035),FALHA VENTILAÇÃO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I773PC302679,PAINÉIS CONTROLE QUEIMADORES (I773EPC3026 A 3035),FALHA DE SUBTENSÃO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I773PC307105,PAINÉIS CONTROLE SOPRADORES FULIGEM (I773EPC3071),FALHA ALIM AUXILIAR,NORMALIZADO,MEDIA,SIM,NÃO,,,
I773PC307107,PAINÉIS CONTROLE SOPRADORES FULIGEM (I773EPC3071),FALHA ALIM ATUADORES,NORMALIZADO,MEDIA,SIM,NÃO,,,
I773PC307109,PAINÉIS CONTROLE SOPRADORES FULIGEM (I773EPC3071),FALHA ALIM,NORMALIZADO,MEDIA,SIM,NÃO,,,
I773PC307124,PAINÉIS CONTROLE SOPRADORES FULIGEM (I773EPC3071),TEMPO EXCEDIDO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I773PC307133,PAINÉIS CONTROLE SOPRADORES FULIGEM (I773EPC3071),SOBRECORRENTE ATUADORES,NORMALIZADO,MEDIA,SIM,NÃO,,,
I773PC307169,PAINÉIS CONTROLE SOPRADORES FULIGEM (I773EPC3071),VVS POS INDEVIDA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I773PC307173,PAINÉIS CONTROLE SOPRADORES FULIGEM (I773EPC3071),FALHA ALIM CONTROLE,NORMALIZADO,MEDIA,SIM,NÃO,,,
I774PA300109,PAINÉIS DE ALARME (MS3) (I774EPA3001/3002),FALHA ALIMENTAÇAO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I774PA300111,PAINÉIS DE ALARME (MS3) (I774EPA3001/3002),FALHA MS3,NORMALIZADO,MEDIA,SIM,NÃO,,,
I778CD300209,FALHA NA ALIMENTAÇÃO - A78ECD3002,FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I778CD300298,FALHA NOS ALIMENTADORES - A78ECD3002,FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I778CD300309,FALHA NA ALIMENTAÇÃO - A78ECD3003,FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I778CD300398,FALHA NOS ALIMENTADORES - A78ECD3003,FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I778CD300409,FALHA NA ALIMENTAÇÃO - A78ECD3004-220V,FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I778CD300498,FALHA ALIMENTADORES - A78ECD3004-220V,FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I778CD3004M8,FALHA ALIMENTADORES-A78ECD3004-24Vdc,FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I778CD3004M9,FALHA ALIMENTAÇÃO - A78ECD3004-24Vdc,FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I781TRIP0001,SISTEMA PRÉ-TRATAMENTO ÁGUA,FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I782TRIP0001,SISTEMA DESMINERALIZAÇÃO DE ÁGUA,FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I783EMD1001,BOMBA ÁGUA CIRCULAÇÃO 1,DESLIGADA,LIGADA,BAIXA,NÃO,NÃO,,,
I783EMD1002,BOMBA ÁGUA CIRCULAÇÃO 2,DESLIGADA,LIGADA,BAIXA,NÃO,NÃO,,,
I783EMD1003,BOMBA ÁGUA CIRCULAÇÃO 3,DESLIGADA,LIGADA,BAIXA,NÃO,NÃO,,,
I783EMD1004,BOMBA BOOSTER 1 ÁGUA CIRCULAÇÃO,DESLIGADA,LIGADA,BAIXA,NÃO,NÃO,,,
I783EMD1005,BOMBA BOOSTER 2 ÁGUA CIRCULAÇÃO,DESLIGADA,LIGADA,BAIXA,NÃO,NÃO,,,
I783EMF1001,NENHUMA BOMBA CIRCULAÇÃO EM STANDBY,ATUADO,NORMALIZADO,BAIXA,NÃO,NÃO,,,
I783EML1001,BOMBA ÁGUA CIRCULAÇÃO 1,LIGADA,DESLIGADA,MEDIA,NÃO,NÃO,,,
I783EML1002,BOMBA ÁGUA CIRCULAÇÃO 2,LIGADA,DESLIGADA,MEDIA,NÃO,NÃO,,,
I783EML1003,BOMBA ÁGUA CIRCULAÇÃO 3,LIGADA,DESLIGADA,MEDIA,NÃO,NÃO,,,
I783EML1004,BOMBA BOOSTER 1 ÁGUA CIRCULAÇÃO,LIGADA,DESLIGADA,MEDIA,NÃO,NÃO,,,
I783EML1005,BOMBA BOOSTER 2 ÁGUA CIRCULAÇÃO,LIGADA,DESLIGADA,MEDIA,NÃO,NÃO,,,
I783EMT1001,BOMBA ÁGUA CIRCULAÇÃO 1,TRIP ELÉTRICO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I783EMT1002,BOMBA ÁGUA CIRCULAÇÃO 2,TRIP ELÉTRICO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I783EMT1003,BOMBA ÁGUA CIRCULAÇÃO 3,TRIP ELÉTRICO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I783EMT1004,BOMBA BOOSTER 1 ÁGUA CIRCULAÇÃO,TRIP ELÉTRICO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I783EMT1005,BOMBA BOOSTER 2 ÁGUA CIRCULAÇÃO,TRIP ELÉTRICO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I783LH1001,NÍVEL POÇO SUCÇÃO BOMBAS CIRCULAÇÃO,ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I783LLL1002,NÍVEL POÇO SUCÇÃO BOMBAS CIRCULAÇÃO (LOGICA 2 DE 3),MUITO BAIXO,NORMALIZADO,ALTA,SIM,NÃO,,,
I783PL1101,PRESSÃO LUBRIFICAÇÃO MANCAL GUIA BOMBA AGUA CIRCULAÇÃ0 1 ,BAIXO,NORMALIZADO,ALTA,SIM,NÃO,,,
I783PL1104,PRESSÃO LUBRIFICAÇÃO MANCAL GUIA BOMBA AGUA CIRCULAÇÃ0 2,BAIXO,NORMALIZADO,ALTA,SIM,NÃO,,,
I783PL1107,PRESSÃO LUBRIFICAÇÃO MANCAL GUIA BOMBA AGUA CIRCULAÇÃ0 3,BAIXO,NORMALIZADO,ALTA,SIM,NÃO,,,
I783PLL1041,PRES UNID HIDR BBAS DESC BBAS CIRCULAÇÃO,BAIXO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I783TH3101,TEMP MANCAIS MOTOR BOMBA CIRCULAÇÃO 1,ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I783TH3103,TEMP MANCAL BOMBA CIRCULAÇÃO 1,ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I783TH3105,TEMP ENROL MOTOR BOMBA CIRCULAÇÃO 1,ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I783TH3111,TEMP MANCAIS MOTOR BOMBA CIRCULAÇÃO 2,ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I783TH3113,TEMP MANCAL BOMBA CIRCULAÇÃO 2,ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I783TH3115,TEMP ENROL MOTOR BOMBA CIRCULAÇÃO 2,ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I783TH3121,TEMP MANCAIS MOTOR BOMBA CIRCULAÇÃO 3,ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I783TH3123,TEMP MANCAL BOMBA CIRCULAÇÃO 3,ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I783TH3125,TEMP ENROL MOTOR BOMBA CIRCULAÇÃO 3,ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I783THH3101,TEMP MANCAL LNA MOTOR BOMBA CIRCULAÇÃO 1,MUITO ALTO,NORMALIZADO,ALTA,SIM,NÃO,,,
I783THH3102,TEMP MANCAL LA MOTOR BOMBA CIRCULAÇÃO 1,MUITO ALTO,NORMALIZADO,ALTA,SIM,NÃO,,,
I783THH3103,TEMP MANCAL BOMBA CIRCULAÇÃO 1,MUITO ALTO,NORMALIZADO,ALTA,SIM,NÃO,,,
I783THH3111,TEMP MANCAL LNA MOTOR BOMBA CIRCULAÇÃO 2,MUITO ALTO,NORMALIZADO,ALTA,SIM,NÃO,,,
I783THH3112,TEMP MANCAL LA MOTOR BOMBA CIRCULAÇÃO 2,MUITO ALTO,NORMALIZADO,ALTA,SIM,NÃO,,,
I783THH3113,TEMP MANCAL BOMBA CIRCULAÇÃO 2,MUITO ALTO,NORMALIZADO,ALTA,SIM,NÃO,,,
I783THH3121,TEMP MANCAL LNA MOTOR BOMBA CIRCULAÇÃO 3,MUITO ALTO,NORMALIZADO,ALTA,SIM,NÃO,,,
I783THH3122,TEMP MANCAL LA MOTOR BOMBA CIRCULAÇÃO 3,MUITO ALTO,NORMALIZADO,ALTA,SIM,NÃO,,,
I783THH3123,TEMP MANCAL BOMBA CIRCULAÇÃO 3,MUITO ALTO,NORMALIZADO,ALTA,SIM,NÃO,,,
I783TL1021,TEMP ÁGUA CIRCULAÇÃO DESC BOMBAS,BAIXO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I783TVH1024,TEMP ÁGUA CIRCULAÇÃO DESC BOMBAS,ALTISSIMA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I783UHF1001,UNID HIDR VVAS DESC BBAS CIRCULAÇÃO,FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I783ZH1002,VVA DESC BOMBA CIRCULAÇÃO 1,ABERTA,NÃO ABERTA,MEDIA,NÃO,NÃO,,,
I783ZH1004,VVA DESC BOMBA CIRCULAÇÃO 2,ABERTA,NÃO ABERTA,MEDIA,NÃO,NÃO,,,
I783ZH1006,VVA DESC BOMBA CIRCULAÇÃO 3,ABERTA,NÃO ABERTA,MEDIA,NÃO,NÃO,,,
I783ZH1008,VVA ENTR CÂMARA 1 CONDENSADOR,ABERTA,NÃO ABERTA,MEDIA,NÃO,NÃO,,,
I783ZH1010,VVA ENTR CÂMARA 2 CONDENSADOR,ABERTA,NÃO ABERTA,MEDIA,NÃO,NÃO,,,
I783ZL1011,VVA SAÍDA CÂMARA 1 CONDENSADOR,FECHADA,NÃO FECHADA,MEDIA,NÃO,NÃO,,,
I783ZH1012,VVA SAÍDA CÂMARA 1 CONDENSADOR,ABERTA,NÃO ABERTA,MEDIA,NÃO,NÃO,,,
I783ZH1014,VVA SAÍDA CÂMARA 2 CONDENSADOR,ABERTA,NÃO ABERTA,MEDIA,NÃO,NÃO,,,
I783ZL1001,VVA DESC BOMBA CIRCULAÇÃO 1,FECHADA,NÃO FECHADA,MEDIA,NÃO,NÃO,,,
I783ZL1003,VVA DESC BOMBA CIRCULAÇÃO 2,FECHADA,NÃO FECHADA,MEDIA,NÃO,NÃO,,,
I783ZL1005,VVA DESC BOMBA CIRCULAÇÃO 3,FECHADA,NÃO FECHADA,MEDIA,NÃO,NÃO,,,
I783ZL1007,VVA ENTR CÂMARA 1 CONDENSADOR,FECHADA,NÃO FECHADA,MEDIA,NÃO,NÃO,,,
I783ZL1009,VVA ENTR CÂMARA 2 CONDENSADOR,FECHADA,NÃO FECHADA,MEDIA,NÃO,NÃO,,,
I783ZL1013,VVA SAÍDA CÂMARA 2 CONDENSADOR,FECHADA,NÃO FECHADA,MEDIA,NÃO,NÃO,,,
I783ZM1002,VVA DESC BOMBA CIRCULAÇÃO 1,NÃO ABERTA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I783ZM1004,VVA DESC BOMBA CIRCULAÇÃO 2,NÃO ABERTA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I783ZM1006,VVA DESC BOMBA CIRCULAÇÃO 3,NÃO ABERTA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I784DPL3020,PRES DIFER BOMBAS CICLO FECHADO,BAIXO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I784DPLL3020,PRES DIFER BOMBAS CICLO FECHADO,MUITO BAIXO,NORMALIZADO,ALTA,SIM,NÃO,,,
I784EMD1001,BOMBA 1 CICLO FECHADO,DESLIGADA,LIGADA,BAIXA,NÃO,NÃO,,,
I784EMD1002,BOMBA 2 CICLO FECHADO,DESLIGADA,LIGADA,BAIXA,NÃO,NÃO,,,
I784EML1001,BOMBA 1 CICLO FECHADO,LIGADA,DESLIGADA,MEDIA,NÃO,NÃO,,,
I784EML1002,BOMBA 2 CICLO FECHADO,LIGADA,DESLIGADA,MEDIA,NÃO,NÃO,,,
I784EMT1001,BOMBA 1 CICLO FECHADO,TRIP ELÉTRICO,NORMALIZADO,ALTA,SIM,NÃO,,,
I784EMT1002,BOMBA 2 CICLO FECHADO,TRIP ELÉTRICO,NORMALIZADO,ALTA,SIM,NÃO,,,
I784LH1004,NÍVEL TANQUE PIEZOMÉTRICO,ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I784LL1001,NÍVEL TANQUE PIEZOMÉTRICO,BAIXO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I784LLL1003,NÍVEL TANQUE PIEZOMÉTRICO,MUITO BAIXO,NORMALIZADO,ALTA,SIM,NÃO,,,
I784PH1012,PRES ÁGUA CF ENTR RESF ÓLEO SELAGEM,ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I784EMS1002,BOMBA 2 CICLO FECHADO - PARTIDA STANDBY,ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I784EMS1001,BOMBA 1 CICLO FECHADO - PARTIDA STANDBY,ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I784TH1006,TEMP ÁGUA CF SAÍDA RESF CICLO FECHADO,ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I785EMD1001,VENTILADOR TORRE RESFRIAMENTO 1,DESLIGADA,LIGADA,BAIXA,NÃO,NÃO,,,
I785EMD1002,VENTILADOR TORRE RESFRIAMENTO 2,DESLIGADA,LIGADA,BAIXA,NÃO,NÃO,,,
I785EMD1003,VENTILADOR TORRE RESFRIAMENTO 3,DESLIGADA,LIGADA,BAIXA,NÃO,NÃO,,,
I785EMD1004,VENTILADOR TORRE RESFRIAMENTO 4,DESLIGADA,LIGADA,BAIXA,NÃO,NÃO,,,
I785EMD1005,VENTILADOR TORRE RESFRIAMENTO 5,DESLIGADA,LIGADA,BAIXA,NÃO,NÃO,,,
I785EMD1006,VENTILADOR TORRE RESFRIAMENTO 6,DESLIGADA,LIGADA,BAIXA,NÃO,NÃO,,,
I785EMD1007,VENTILADOR TORRE RESFRIAMENTO 7,DESLIGADA,LIGADA,BAIXA,NÃO,NÃO,,,
I785EMD1008,VENTILADOR TORRE RESFRIAMENTO 8,DESLIGADA,LIGADA,BAIXA,NÃO,NÃO,,,
I785EMD1009,VENTILADOR TORRE RESFRIAMENTO 9,DESLIGADA,LIGADA,BAIXA,NÃO,NÃO,,,
I785EMD1010,VENTILADOR TORRE RESFRIAMENTO 10,DESLIGADA,LIGADA,BAIXA,NÃO,NÃO,,,
I785EMD1011,VENTILADOR TORRE RESFRIAMENTO 11,DESLIGADA,LIGADA,BAIXA,NÃO,NÃO,,,
I785EMD1012,VENTILADOR TORRE RESFRIAMENTO 12,DESLIGADA,LIGADA,BAIXA,NÃO,NÃO,,,
I785EML1001,VENTILADOR TORRE RESFRIAMENTO 1,LIGADA,DESLIGADA,MEDIA,NÃO,NÃO,,,
I785EML1002,VENTILADOR TORRE RESFRIAMENTO 2,LIGADA,DESLIGADA,MEDIA,NÃO,NÃO,,,
I785EML1003,VENTILADOR TORRE RESFRIAMENTO 3,LIGADA,DESLIGADA,MEDIA,NÃO,NÃO,,,
I785EML1004,VENTILADOR TORRE RESFRIAMENTO 4,LIGADA,DESLIGADA,MEDIA,NÃO,NÃO,,,
I785EML1005,VENTILADOR TORRE RESFRIAMENTO 5,LIGADA,DESLIGADA,MEDIA,NÃO,NÃO,,,
I785EML1006,VENTILADOR TORRE RESFRIAMENTO 6,LIGADA,DESLIGADA,MEDIA,NÃO,NÃO,,,
I785EML1007,VENTILADOR TORRE RESFRIAMENTO 7,LIGADA,DESLIGADA,MEDIA,NÃO,NÃO,,,
I785EML1008,VENTILADOR TORRE RESFRIAMENTO 8,LIGADA,DESLIGADA,MEDIA,NÃO,NÃO,,,
I785EML1009,VENTILADOR TORRE RESFRIAMENTO 9,LIGADA,DESLIGADA,MEDIA,NÃO,NÃO,,,
I785EML1010,VENTILADOR TORRE RESFRIAMENTO 10,LIGADA,DESLIGADA,MEDIA,NÃO,NÃO,,,
I785EML1011,VENTILADOR TORRE RESFRIAMENTO 11,LIGADA,DESLIGADA,MEDIA,NÃO,NÃO,,,
I785EML1012,VENTILADOR TORRE RESFRIAMENTO 12,LIGADA,DESLIGADA,MEDIA,NÃO,NÃO,,,
I785EMT1001,VENTILADOR TORRE RESFRIAMENTO 1,TRIP ELÉTRICO,NORMALIZADO,ALTA,SIM,NÃO,,,
